INFO:root:Model and LoRA loaded.
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:__main__:Eval Metrics — Hits@1: 0.4103, Hits@3: 0.5055, Hits@10: 0.5594, MRR: 0.4618
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:__main__:Eval Metrics — Hits@1: 0.4204, Hits@3: 0.5265, Hits@10: 0.5687, MRR: 0.4744
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5215, Hits@10: 0.5813, MRR: 0.4863
INFO:__main__:Eval Metrics — Hits@1: 0.4288, Hits@3: 0.5105, Hits@10: 0.5754, MRR: 0.4754
INFO:__main__:Eval Metrics — Hits@1: 0.4313, Hits@3: 0.5139, Hits@10: 0.5779, MRR: 0.4791
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5358, Hits@10: 0.5906, MRR: 0.4934
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5046, Hits@10: 0.5712, MRR: 0.4781
INFO:__main__:Eval Metrics — Hits@1: 0.4457, Hits@3: 0.5307, Hits@10: 0.5779, MRR: 0.4907
INFO:__main__:Eval Metrics — Hits@1: 0.4339, Hits@3: 0.5215, Hits@10: 0.5712, MRR: 0.4821
INFO:__main__:Eval Metrics — Hits@1: 0.4288, Hits@3: 0.5156, Hits@10: 0.5636, MRR: 0.4765
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5105, Hits@10: 0.5687, MRR: 0.4805
INFO:__main__:Eval Metrics — Hits@1: 0.4313, Hits@3: 0.5038, Hits@10: 0.5762, MRR: 0.4763
INFO:__main__:Eval Metrics — Hits@1: 0.4339, Hits@3: 0.5131, Hits@10: 0.5653, MRR: 0.4805
INFO:__main__:Eval Metrics — Hits@1: 0.4288, Hits@3: 0.5105, Hits@10: 0.5746, MRR: 0.4752
INFO:__main__:Eval Metrics — Hits@1: 0.4313, Hits@3: 0.4971, Hits@10: 0.5644, MRR: 0.4756
INFO:__main__:Eval Metrics — Hits@1: 0.4330, Hits@3: 0.5072, Hits@10: 0.5779, MRR: 0.4797
INFO:__main__:Eval Metrics — Hits@1: 0.4263, Hits@3: 0.5156, Hits@10: 0.5712, MRR: 0.4763
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5156, Hits@10: 0.5661, MRR: 0.4825
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5088, Hits@10: 0.5670, MRR: 0.4785
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5249, Hits@10: 0.5746, MRR: 0.4825
INFO:__main__:Eval Metrics — Hits@1: 0.4339, Hits@3: 0.5240, Hits@10: 0.5855, MRR: 0.4838
INFO:__main__:Eval Metrics — Hits@1: 0.4414, Hits@3: 0.5147, Hits@10: 0.5737, MRR: 0.4844
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5291, Hits@10: 0.5906, MRR: 0.4881
INFO:__main__:Eval Metrics — Hits@1: 0.4482, Hits@3: 0.5291, Hits@10: 0.5779, MRR: 0.4940
INFO:__main__:Eval Metrics — Hits@1: 0.4398, Hits@3: 0.5400, Hits@10: 0.5922, MRR: 0.4927
INFO:__main__:Eval Metrics — Hits@1: 0.4330, Hits@3: 0.5122, Hits@10: 0.5746, MRR: 0.4808
INFO:__main__:Eval Metrics — Hits@1: 0.4398, Hits@3: 0.5282, Hits@10: 0.5855, MRR: 0.4887
INFO:__main__:Eval Metrics — Hits@1: 0.4246, Hits@3: 0.5029, Hits@10: 0.5687, MRR: 0.4709
INFO:__main__:Eval Metrics — Hits@1: 0.4238, Hits@3: 0.5156, Hits@10: 0.5720, MRR: 0.4752
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5131, Hits@10: 0.5788, MRR: 0.4821
INFO:__main__:Eval Metrics — Hits@1: 0.4246, Hits@3: 0.5139, Hits@10: 0.5687, MRR: 0.4714
INFO:__main__:Eval Metrics — Hits@1: 0.4271, Hits@3: 0.5198, Hits@10: 0.5712, MRR: 0.4755
